,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,MAINTENANCE AND OTHER OPERATING EXPENSES,,,,,,,," 18,371,150,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,GENERAL ADMINISTRATIVE AND SUPPORT,,,,,,,," 2,042,917,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,National Capital Region,,,,,," 2,042,917,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Central Office,,,,," 2,042,917,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,SUPPORT TO OPERATIONS,,,,,,,," 16,328,233,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,National Capital Region,,,,,,," 16,328,233,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,Central Office,,,,,," 16,328,233,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,, ,,,,,,,,,,,,,,
,,,a.,"Infrastructure Planning, Design, Construction and Maintenance",,,,,," 16,311,753,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,1,Design of Infrastructure Projects,,,,," 21,284,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,2,"Preparation of Manuals for Construction, Rehabilitation, & Improvement of Infrastructure Facilities",,,,," 29,713,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,3,Management of Construction and Maintenance Equipment and Ancillary Facilities,,,,," 177,935,000 ",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tomas Cabili Br. (B02250MN) along Iligan City Diversion Rd," 6,747,000 "," 6,746,678 "," 6,747,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Misamis Oriental 1st District Engineering Office,,," 134,932,000 ",,,,,,,,,,,,,
,,,,,,,,,Bolisong Br. (B01300MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Dangoan Br. 2 (B01291MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Gahub Br. (B01346MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Maanas Br. (B01289MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Mangiskis Br. (B01347MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Minlagas Br. (B01352MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Silad Br. 2 (B01303MN) along Butuan City-Cagayan de Oro City-Iligan City Rd," 19,276,000 "," 19,276,222 "," 19,276,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Region XI,,,," 202,380,000 ",,,,,,,,,,,,,
,,,,,,,Davao City District Engineering Office,,," 49,000,000 ",,,,,,,,,,,,,
,,,,,,,,,Bolton Br. 1 (B01459MN) along ABS-CBN-Quimpo Blvd Div. Rd," 49,000,000 "," 49,000,000 "," 49,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Davao de Oro 1st District Engineering Office,,," 93,600,000 ",,,,,,,,,,,,,
,,,,,,,,,Bongabong Br. (B00201MN) along Surigao-Davao Coastal Rd," 4,900,000 "," 4,900,000 "," 4,900,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Kingking Br. (B00197MN) along Surigao-Davao Coastal Rd," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Bollukan Br. (B08317MN) along Asuncion- San- Isidro- Laak-Veruela Rd.," 10,000,000 ",," 10,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Cadunan Br. (B00205MN) along Surigao-Davao Coastal Rd.," 5,000,000 ",," 5,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Hijo Br. (B00209MN) along Surigao-Davao Coastal Rd.," 5,000,000 ",," 5,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lapinigan Br. (B00204MN) along Surigao-Davao Coastal Rd.," 5,000,000 ",," 5,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Lahi Br. (B00199MN) along Surigao-Davao Coastal Rd," 4,900,000 "," 4,900,000 "," 4,900,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Langgam Br. (B00206MN) along Surigao-Davao Coastal Rd," 4,900,000 "," 4,900,000 "," 4,900,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Magnaga Br. (B00198MN) along Surigao-Davao Coastal Rd," 14,700,000 "," 14,700,000 "," 14,700,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Matiao Br. (B00196MN) along Surigao-Davao Coastal Rd," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Pagakpak Br. (B00200MN) along Surigao-Davao Coastal Rd," 4,900,000 "," 4,900,000 "," 4,900,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tunga Br. (B00203MN) along Surigao-Davao Coastal Rd," 14,700,000 "," 14,700,000 "," 14,700,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Davao del Norte 2nd District Engineering Office,,," 42,140,000 ",,,,,,,,,,,,,
,,,,,,,,,Binoling Br. (B00028MN) along Babak-Samal-Kaputian Rd," 2,940,000 "," 2,940,000 "," 2,940,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Feeder Rd. Br. (B00183MN) along Tagum-Panabo Circum Rd," 3,920,000 "," 3,920,000 "," 3,920,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Locutan Br. 2 (B02213MN) along Tagum-Panabo Circum Rd," 2,940,000 "," 2,940,000 "," 2,940,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Mangalcal Br. (B01963MN) along Saturnino R. Silva Rd," 6,860,000 "," 6,860,000 "," 6,860,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Penaplata Br. (B00027MN) along Babak-Samal-Kaputian Rd," 4,900,000 "," 4,900,000 "," 4,900,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tanglaw Br. 1 (B00188MN) along Tagum-Panabo Circum Rd," 7,840,000 "," 7,840,000 "," 7,840,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tanglaw Br. 2 (B00187MN) along Tagum-Panabo Circum Rd," 3,920,000 "," 3,920,000 "," 3,920,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tanglaw Br. 4 (B00185MN) along Tagum-Panabo Circum Rd," 8,820,000 "," 8,820,000 "," 8,820,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Davao del Norte District Engineering Office,,," 17,640,000 ",,,,,,,,,,,,,
,,,,,,,,,Bunawan Bridge (B01571MN) along Asuncion-San Isidro-Laak-Veruela Rd," 17,640,000 "," 17,640,000 "," 17,640,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Region XII,,,," 131,181,000 ",,,,,,,,,,,,,
,,,,,,,Cotabato 2nd District Engineering Office,,," 26,650,000 ",,,,,,,,,,,,,
,,,,,,,,,Sinallangan Br. (B01874MN) along Davao-Cotabato Rd (Jct Digos-Cotabato Sect)," 16,881,000 "," 16,881,416 "," 16,881,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tinagasan Br. (B01714MN) along Magpet-Nowa-Doroluman-Greenfield  Rd," 9,769,000 "," 9,769,338 "," 9,769,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Cotabato 3rd District Engineering Office,,," 16,608,000 ",,,,,,,,,,,,,
,,,,,,,,,Bual UK Br. (B01011MN) along Makilala-Allah Valley Rd," 16,608,000 "," 16,607,874 "," 16,608,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sarangani District Engineering Office,,," 9,769,000 ",,,,,,,,,,,,,
,,,,,,,,,Alabel Parallel Br. (B02193MN) along Demoloc-Little Baguio-Alabel Rd," 9,769,000 "," 9,769,338 "," 9,769,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,South Cotabato 1st District Engineering Office,,," 58,615,000 ",,,,,,,,,,,,,
,,,,,,,,,Datal Salvan Br. 1 (B02240MN) along General Santos City-T'Boli-Surallah Rd," 9,769,000 "," 9,769,338 "," 9,769,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,San Jose Br. (B02238MN) along General Santos City-T'Boli-Surallah Rd," 9,769,000 "," 9,769,338 "," 9,769,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Sinawal Br. (B01020MN) along Makar-Marbel Rd," 39,077,000 "," 39,077,352 "," 39,077,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Sultan Kudarat 1st District Engineering Office,,," 19,539,000 ",,,,,,,,,,,,,
,,,,,,,,,Pinguiaman Br. 2 (B01986MN) along Dulawan-Marbel Rd," 19,539,000 "," 19,538,676 "," 19,539,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Region XIII,,,," 170,158,000 ",,,,,,,,,,,,,
,,,,,,,Agusan del Sur 1st District Engineering Office,,," 145,658,000 ",,,,,,,,,,,,,
,,,,,,,,,Agiabao Br. (B01797MN) along Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd," 7,840,000 "," 7,840,000 "," 7,840,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Anibongan Br. (B01016MN) along NJR Bah-bah-Talacogon Rd," 13,720,000 "," 13,720,000 "," 13,720,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Casilayan Br. (B00591MN) along Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd," 28,694,000 "," 28,694,400 "," 28,694,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Hawilian Br (B01673MN) along Bayugan-Esperanza Rd," 16,660,000 "," 16,660,000 "," 16,660,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Kibao-an Br. (B01014MN) along NJR Bah-Bah-Talacogon Rd," 14,206,000 "," 14,206,080 "," 14,206,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Libtong Br. (B00795MN) along NJR Bah-Bah-Talacogon Rd," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Mabagoy Br. (B01012MN) along NJR Bah-Bah-Talacogon Rd," 14,676,000 "," 14,676,480 "," 14,676,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Nuevo Travajo Br. (B01738MN) along Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd," 14,582,000 "," 14,582,400 "," 14,582,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Talacogon Lake Br. (B00592MN) along Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd," 14,700,000 "," 14,700,000 "," 14,700,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Ubaan Br. (B01796MN) along Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd," 10,780,000 "," 10,780,000 "," 10,780,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Agusan del Sur 2nd District Engineering Office,,," 9,800,000 ",,,,,,,,,,,,,
,,,,,,,,,Panagangan Br. 1  (B01818MN) along Butuan City-Talacogon-Loreto-Veruela-Sta Josefa Rd," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Butuan City District Engineering Office,,," 14,700,000 ",,,,,,,,,,,,,
,,,,,,,,,Suatan Br. (B00892MN) along Butuan City-Masao Port Rd," 14,700,000 "," 14,700,000 "," 14,700,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Rehabilitation/ Major Repair of Permanent Bridges,,,,," 4,459,683,000 ",,,,,,,,,,,,,
,,,,,"This involves the restoration of the structural integrity of the national bridges. It includes repairing major safety defects and restoring the bridge's strength, stability, and durability to ensure its safe use.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,National Capital Region,,,," 2,494,608,000 ",,,,,,,,,,,,,
,,,,,,,Central Office,,," 2,143,854,000 ",,,,,,,,,,,,,
,,,,,,,,National Capital Region,," 365,711,000 ",,,,,,,,,,,,,
,,,,,,,,,Batasan-San Mateo Br. (B05081LZ) along IBP-San Mateo Rd," 135,079,000 "," 135,078,962 "," 135,079,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Boni Serrano Flyover (B03332LZ) along Boni Serrano Avenue," 54,032,000 "," 54,031,585 "," 54,032,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jones Br. (B03346LZ) along Jones Bridge," 55,029,000 "," 55,029,368 "," 55,029,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Magallanes Flyover (Manila-Alabang) (B02782LZ) along South Super Highway SB (Magallanes Flyover)," 67,539,000 "," 67,539,481 "," 67,539,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Mc Arthur Br. (B02293LZ) along McArthur Bridge," 54,032,000 "," 54,031,585 "," 54,032,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region I,," 58,114,000 ",,,,,,,,,,,,,
,,,,,,,,,Abut Br. (B00539LZ) along Manila North Rd," 19,600,000 "," 19,600,000 "," 19,600,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Bangsirit Br. (B00527LZ) along Manila North Rd," 23,814,000 "," 23,814,000 "," 23,814,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Cadaratan Br. (B00528LZ) along Manila North Rd," 14,700,000 "," 14,700,000 "," 14,700,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region II,," 411,888,000 ",,,,,,,,,,,,,
,,,,,,,,,Buntun Br. (B01926LZ) along Cagayan-Apayao Rd (Tuguegarao Sect)," 196,000,000 "," 196,000,000 "," 196,000,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Calao Br. (B01198LZ) along Maharlika Highway (LZ)," 11,956,000 "," 11,956,000 "," 11,956,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Dummun Br. (B01093LZ) along Maharlika Highway ( Cagayan Valley Rd)," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Palagao Br. 2 (B02032LZ) along Dugo-San Vicente Road," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Piggatan Br. (B01086LZ) along Maharlika Highway ( Cagayan Valley Rd)," 44,100,000 "," 44,100,000 "," 44,100,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Sn. Lorenzo Ruiz Br. (B01235LZ) along Maharlika Highway," 88,200,000 "," 88,200,000 "," 88,200,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Sta. Fe Br. (B04449LZ) along Maharlika Highway (LZ)," 9,800,000 "," 9,800,000 "," 9,800,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Upi Br. (B01174LZ) along Maharlika Highway (LZ)," 42,232,000 "," 42,232,120 "," 42,232,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region III,," 98,000,000 ",,,,,,,,,,,,,
,,,,,,,,,Labi Br. (B05024LZ) along Nueva Ecija-Aurora Rd," 93,100,000 "," 93,100,000 "," 93,100,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Minuli Br. 1 (B05112LZ) along Maharlika Highway (LZ)," 1,960,000 "," 1,960,000 "," 1,960,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Minuli Br. 2 (B01980LZ) along Maharlika Highway (LZ)," 2,940,000 "," 2,940,000 "," 2,940,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region IV-A,," 9,610,000 ",,,,,,,,,,,,,
,,,,,,,,,Binahaan Br. (B02563LZ) along Maharlika Highway," 9,610,000 "," 9,610,173 "," 9,610,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region V,," 74,000,000 ",,,,,,,,,,,,,
,,,,,,,,,Agdangan Br. (B00452LZ) along Maharlika Highway (LZ)," 1,578,000 "," 1,577,800 "," 1,578,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Agos Br. 2 (B00459LZ) along Maharlika Highway (LZ)," 2,058,000 "," 2,058,000 "," 2,058,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Banao Br. (B00290LZ) along Maharlika Highway (LZ)," 21,854,000 "," 21,854,000 "," 21,854,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Bascaran Br. (B04508LZ) along Maharlika Highway (LZ)," 1,960,000 "," 1,960,000 "," 1,960,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Oas Diversion Br. (B00287LZ) along Maharlika Highway (LZ)," 12,544,000 "," 12,544,000 "," 12,544,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Pange Br. (B00162LZ) along Maharlika Highway (LZ)," 5,880,000 "," 5,880,000 "," 5,880,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Polangui Br. (B00282LZ) along Maharlika Highway (LZ)," 13,328,000 "," 13,328,000 "," 13,328,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,San Francisco Br. (B00453LZ) along Maharlika Highway (LZ)," 7,203,000 "," 7,203,000 "," 7,203,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Travesia Br. 2 (B00318LZ) along Maharlika Highway (LZ)," 7,595,000 "," 7,595,000 "," 7,595,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region VI,," 146,020,000 ",,,,,,,,,,,,,
,,,,,,,,,Agbalo Br. (B00496PN) along Iloilo East Coast-Capiz Rd," 19,600,000 "," 19,600,000 "," 19,600,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Capiz Br. (B00240PN) along Iloilo-Capiz Rd (New Route)," 19,600,000 "," 19,600,000 "," 19,600,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jalaur Br. (B00203PN) along Banga Bante-Banga Polot-an-Barotac Nuevo Rd," 19,600,000 "," 19,600,000 "," 19,600,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Ulian Br. (B00193PN) along Iloilo-Capiz (New Route), Phase II"," 19,600,000 "," 19,600,000 "," 19,600,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Valderrama Br. (B00444PN) along Bugasong-Valderrama Rd," 67,620,000 "," 67,620,000 "," 67,620,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Negros Island Region,," 23,226,000 ",,,,,,,,,,,,,
,,,,,,,,,Binalbagan Parallel Br. (B00546NR) along Bacolod South Rd," 23,226,000 "," 23,226,000 "," 23,226,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region VII,," 400,127,000 ",,,,,,,,,,,,,
,,,,,,,,,Argao Br. (B00022CB) along N Bacalso Ave (Cebu South Rd)," 51,015,000 "," 51,015,364 "," 51,015,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Marcelo Fernan Br. (B00619CB) along Marcelo B. Fernan Br. & Approaches," 174,556,000 "," 174,555,792 "," 174,556,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Viaduct Br. (B00081CB) along Cebu South Coastal Rd, Phase VIII"," 174,556,000 "," 174,555,792 "," 174,556,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region VIII,," 25,921,000 ",,,,,,,,,,,,,
,,,,,,,,,Malacongbacong Br. (B00236SM) along Maharlika Highway (Sn Isidro-Sn Juanico Br)," 13,671,000 "," 13,671,000 "," 13,671,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tizon Br. (B00362SM) along Maharlika Highway (Sn Isidro-Sn Juanico Br)," 12,250,000 "," 12,250,000 "," 12,250,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region IX,," 49,588,000 ",,,,,,,,,,,,,
,,,,,,,,,Coloy Br. (B00483MN) along Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd)," 12,740,000 "," 12,740,000 "," 12,740,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Gango Br. (B00504MN) along Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd)," 6,860,000 "," 6,860,000 "," 6,860,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Guilinan Br. 2 (B01768MN) along Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd)," 5,880,000 "," 5,880,000 "," 5,880,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Kumalarang Br. 1 (B00549MN) along Maharlika Highway (Pagadian City-Zamboanga City Rd)," 6,860,000 "," 6,860,000 "," 6,860,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Sanito Br. 2 (B01767MN) along Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd)," 9,996,000 "," 9,996,000 "," 9,996,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Tigbongabong Br. (B00514MN) along Maharlika Highway( Lanao-Pagadian-Zamboanga City Rd)," 7,252,000 "," 7,252,000 "," 7,252,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region X,," 117,812,000 ",,,,,,,,,,,,,
,,,,,,,,,"Bangaan Br. (B01004MN) along Maharlika Highway( Malabang-Dobleston-Tukuran Rd), Phase IV"," 4,819,000 "," 4,819,055 "," 4,819,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Dangola-an Br. 1 (B01008MN) along Maharlika Highway( Malabang-Dobleston-Tukuran Rd)," 3,662,000 "," 3,662,482 "," 3,662,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Dilausan Br. (B02067MN) along Marawi-Masiu Rd," 4,530,000 "," 4,529,912 "," 4,530,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Gadungan Br. (B02118MN) along Marawi-Malabang Road," 13,235,000 "," 13,235,054 "," 13,235,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Gata Br. 2 (B02068MN) along Marawi-Masiu Rd," 34,420,000 "," 34,419,622 "," 34,420,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Guimba Br. (B02087MN) along Marawi-Kapa-i Natl Rd," 5,209,000 "," 5,209,399 "," 5,209,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Irapas Br. (B02116MN) along Marawi-Malabang Road," 13,632,000 "," 13,632,144 "," 13,632,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"Karomatan Br. (B01804MN) along Maharlika Highway( Malabang-Dobleston-Tukuran Rd), Phase II"," 8,674,000 "," 8,674,300 "," 8,674,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Malaig Br. (B02111MN) along Marawi-Malabang Road," 5,585,000 "," 5,585,285 "," 5,585,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Maligo Br. (B02117MN) along Marawi-Malabang Road," 14,408,000 "," 14,408,012 "," 14,408,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Piraka Br. (B01001MN) along Maharlika Highway( Malabang-Dobleston-Tukuran Rd)," 9,638,000 "," 9,638,111 "," 9,638,000 ",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Region XI,," 82,320,000 ",,,,,,,,,,,,,
